"id","recclass","mass","fall","year","reclat","reclong"
51607,"H~5",68.5,"Found",2008,18.5689,54.16808
51608,"L~6",236.6,"Found",2008,18.56905,54.17113
51609,"L~6",268,"Found",2008,18.57128,54.17105
51610,"L~5",1305.1,"Found",2008,18.56615,54.15795
51611,"H~5",65.6,"Found",2008,18.56615,54.15795
51612,"L~6",110,"Found",2008,18.56177,54.17217
6932,"L4",200,"Found",2000,18.43583,54.2355
51613,"H~5",51.6,"Found",2008,18.56672,54.16967
51614,"H~5",760,"Found",2008,18.56668,54.16038
51615,"LL6",1064.1,"Found",2008,18.57433,54.14937
51713,"L/LL~6",131.2,"Found",2008,18.60507,54.16885
53786,"L~6",388.7,"Found",2008,18.61057,54.17155
51616,"L~6",1039.2,"Found",2008,18.6031,54.17775
55720,"H3",28.9,"Found",2008,18.98865,54.40313
48956,"H5/6",132,"Found",2003,18.2025,54.05167
6933,"L6",5432,"Found",2000,18.32167,54.481
48963,"Eucrite-pmict",57.7,"Found",2003,19.16612,54.67243
48964,"Eucrite-pmict",27.6,"Found",2003,19.16563,54.66998
48965,"Eucrite-pmict",2.5,"Found",2003,19.16617,54.6703
48966,"Eucrite-pmict",4.1,"Found",2003,19.16797,54.6722
48967,"Eucrite-pmict",79.4,"Found",2003,19.16693,54.67182
48968,"Eucrite-pmict",4.8,"Found",2003,19.16525,54.67247
48969,"Eucrite-pmict",12.2,"Found",2003,19.16813,54.67157
48970,"Eucrite-pmict",15.7,"Found",2003,19.16593,54.67237
48971,"Eucrite-pmict",3.9,"Found",2003,19.16833,54.67155
48972,"Eucrite-pmict",25.7,"Found",2003,19.16168,54.67452
6934,"L4",216,"Found",2000,18.3165,54.31933
51053,"H5-6",309,"Found",2008,18.79783,54.40437
51591,"L4-6",256,"Found",2008,18.74325,54.3769
51565,"H3",510,"Found",2008,18.77583,54.45433
51054,"L6",14000,"Found",2008,18.67378,54.45017
51055,"H4",1400,"Found",2008,18.68517,54.44203
51056,"L4",2300,"Found",2008,18.66703,54.43487
51572,"LL(L)3",1000,"Found",2008,18.68712,54.42
51566,"L3-5",1856,"Found",2008,18.73168,54.39702
53787,"H~6",54.8,"Found",2009,19.25712,54.8987
53788,"H~5",68.3,"Found",2009,19.25742,54.85812
6935,"H4",356,"Found",2000,19.24633,54.70667
53789,"L~6",2448,"Found",2009,19.18258,54.5945
53790,"H~5",10.6,"Found",2009,18.80522,54.35308
53791,"H~5",17,"Found",2009,18.8005,54.35133
53792,"H~5",16.9,"Found",2009,18.72345,54.3155
53793,"L~5",208.2,"Found",2009,18.2238,54.2463
53794,"L~6",222.2,"Found",2009,18.15897,54.26892
53795,"L~6",362.2,"Found",2009,18.1603,54.17717
53796,"L~6",2400,"Found",2009,18.68038,54.14722
53797,"L~5",1645,"Found",2009,18.6213,54.43642
53798,"H~4",48.7,"Found",2009,18.62372,54.28792
6936,"LL5-6",79,"Found",2000,19.10117,54.828
53799,"L~6",118.7,"Found",2009,18.6345,54.27192
53800,"L~5",17973,"Found",2009,18.63988,54.248
51558,"L5",3782,"Found",2009,19.33766,54.53293
53878,"R3.6",1749,"Found",2008,18.33861,54.38944
52389,"H6",1450,"Found",2008,18.52533,54.61717
52390,"H5",1134,"Found",2008,18.40867,54.59533
52391,"H5",1064,"Found",2008,18.92633,54.41283
52392,"H4",450,"Found",2008,18.732,54.3845
53879,"Ureilite",388,"Found",2008,18.46117,54.36633
6937,"H6",554,"Found",2000,19.11083,54.81017
52393,"H4",1490,"Found",2008,18.6845,54.53967
52394,"L6",1940,"Found",2008,18.40167,54.54717
52395,"H6",625,"Found",2008,18.67133,54.68167
54476,"L4",234,"Found",2008,18.35167,54.24056
52397,"H5",4652,"Found",2008,18.51133,54.60783
52398,"H4",6476,"Found",2008,18.77633,54.39633
50913,"H4",71.1,"Found",2008,19.56755,54.95415
54875,"Lunar (feldsp. breccia)",42.6,"Found",2009,19.3895,54.467
54876,"Lunar (feldsp. breccia)",213.2,"Found",2009,18.46883,54.17483
53880,"H3.2",175,"Found",2006,18.205,54.29783
6938,"H6",1025,"Found",2000,19.11067,54.81633
52399,"H6",2118,"Found",2006,18.21917,54.31533
52400,"L6",2100,"Found",2006,18.21917,54.31533
52401,"H4",487,"Found",2006,19.0095,54.50217
52402,"LL5",341,"Found",2006,18.35117,54.532
52403,"H4",3045,"Found",2006,18.18467,54.58917
52415,"H6",2008,"Found",2006,18.515,54.1055
52404,"H6",176,"Found",2006,19.2195,54.92133
52405,"L6",48,"Found",2006,18.52867,54.642
53881,"L3.7",231,"Found",2006,18.87717,54.3675
52406,"H4",1614,"Found",2006,18.26667,54.425
6939,"H5",1045,"Found",2000,19.1175,54.82683
53882,"H3.9",2481,"Found",2006,18.63867,54.72383
54613,"H6",398,"Found",2006,18.6275,54.7425
52416,"L6",500,"Found",2008,18.17417,54.28133
52417,"H4",1734,"Found",2008,18.222,54.31783
52418,"L4",2808,"Found",2008,18.36367,54.56533
52407,"H4",1013,"Found",2008,18.5745,54.59033
52419,"L5",119,"Found",2008,18.5345,54.64
52420,"H4",380,"Found",2008,18.585,54.28
52421,"L6",4070,"Found",2008,18.647,54.1755
53883,"LL3.4",67,"Found",2008,18.43033,54.23717
6940,"L6",552,"Found",2000,19.1275,54.77533
52422,"H4",624,"Found",2008,18.59083,54.543
52408,"H6",451,"Found",2008,18.63333,54.3475
54614,"L-melt breccia",454,"Found",2008,18.7645,54.32217
52424,"H4",1006,"Found",2009,18.85033,54.3845
52425,"L5",3954,"Found",2009,18.66667,54.15083
52411,"H4",605,"Found",2009,18.64717,54.52833
52426,"H4",1722,"Found",2009,18.72883,54.57717
52428,"L6",432,"Found",2009,18.4605,54.658
53884,"L4",11400,"Found",2009,18.39317,54.66433
6941,"L5",1780,"Found",2000,19.1465,54.64783
51567,"L6",7550,"Found",2004,18.926,54.39888
51568,"H5",70,"Found",2004,18.45428,54.43658
51569,"H5",26,"Found",2004,18.69617,54.37
51570,"H5",43000,"Found",2008,18.2735,54.21367
51571,"LL5-6",605,"Found",2008,18.24233,54.1065
52433,"L4",341,"Found",2009,18.96217,54.18967
52434,"H4",1460,"Found",2009,18.88333,54.68383
52435,"L6",345,"Found",2005,18.64867,54.43083
6942,"H5",5300,"Found",2000,19.08833,54.79267
52436,"H5",948,"Found",2006,18.68783,54.41217
53885,"Ureilite",154,"Found",2006,18.45333,54.16667
51863,"Ureilite",2800,"Found",2009,18.53333,54.13333
51864,"L5",7700,"Found",2010,18.51667,54.23333
52010,"H5",530,"Found",2008,19.2872,54.63597
52011,"H5",231.1,"Found",2009,19.55387,54.03053
52051,"L6",314.3,"Found",2009,19.29528,54.89278
6943,"H4",69.7,"Found",2000,19.37306,54.7625
52586,"LL6",1503,"Found",2004,18.56783,54.42683
52587,"H5",488,"Found",2004,18.48683,54.35033
52588,"L5",276,"Found",2004,19.3695,54.53817
52589,"H5",510,"Found",2004,18.49767,54.33017
52590,"H5",194,"Found",2004,18.42083,54.428
52591,"L5",256,"Found",2004,18.78383,54.42017
52592,"H5",78,"Found",2004,19.17017,54.56867
52593,"H5",36,"Found",2004,19.05767,54.54567
52594,"L5",1224,"Found",2004,18.99317,54.27933
52595,"H5",360,"Found",2004,18.67267,54.42917
6944,"L6",315.1,"Found",2000,19.26444,54.81861
52596,"H5",996,"Found",2004,18.95167,54.28117
52597,"H5",556,"Found",2005,18.76433,54.387
52598,"H5",274,"Found",2004,18.918,54.35383
52599,"H5",1254,"Found",2004,18.93583,54.3195
52600,"H6-melt breccia",176,"Found",2004,18.9895,54.43417
52601,"L5",130,"Found",2004,19.323,54.53717
52602,"H5-melt breccia",110,"Found",2004,18.32117,54.1995
52603,"H5",4558,"Found",2004,18.96133,54.3685
52618,"L6",766,"Found",2004,18.55933,54.49467
52621,"H5",240,"Found",2004,18.88133,54.39867
6945,"H3",653.8,"Found",2000,19.25889,54.83833
52623,"L5",1166,"Found",2003,19.185,54.631
6946,"L4",2506.1,"Found",2000,19.27139,54.84722
52634,"H5",1124,"Found",2003,19.13333,54.65267
52637,"CV3",124,"Found",2010,18.58333,54.13333
52780,"L5",8.6,"Found",2009,18.69542,54.47425
52781,"L5",12.5,"Found",2009,18.72858,54.53281
52784,"L5",129.8,"Found",2009,19.35514,54.86961
52887,"CM2",6.18,"Found",2007,18.67458,54.43995
6947,"L6",1967,"Found",2000,19.12944,54.36861
55722,"Ureilite",890,"Found",2009,18.4517,54.20653
54597,"H-melt rock",621,"Found",2009,18.16358,54.27542
54598,"H~4",308.6,"Found",2009,18.66975,54.21358
54491,"Eucrite-an",223,"Found",2006,18.3115,54.12833
54672,"Lunar (feldsp. breccia)",86.1,"Found",2010,19.01075,54.53743
54838,"Lunar (bas/anor)",2.51,"Found",2007,18.46,54.058
6948,"LL5",208,"Found",2000,19.14611,54.40111
55278,"H5",1357,"Found",2004,18.69667,54.37167
55279,"H5",3770,"Found",2004,18.712,54.40033
55280,"L5",110,"Found",2004,18.57083,54.449
55281,"H5",88,"Found",2004,19.1425,54.76917
55282,"H5",46,"Found",2004,18.82583,54.4295
55283,"H5",330,"Found",2004,18.94267,54.319
55284,"L5",1078,"Found",2004,18.4015,54.32383
55285,"H5",44,"Found",2004,18.9665,54.28167
55286,"L5",1248,"Found",2004,18.40617,54.31367
55287,"L5",16,"Found",2004,18.977,54.37467
6949,"H6",911,"Found",2000,19.0275,54.68083
55288,"H5",144,"Found",2004,18.92283,54.57283
56576,"CO3",390,"Found",2009,18.47203,54.1284
55398,"H6",1540,"Found",2009,18.92618,54.7253
55519,"L6",122.2,"Found",2011,19.28967,54.55092
55520,"H6",11.8,"Found",2011,18.95108,54.51506
55521,"H6",48.5,"Found",2011,18.91567,54.49519
55522,"L6",66.9,"Found",2011,18.93672,54.476
55565,"H6",444,"Found",2011,19.13703,54.82478
55566,"LL5/6",262,"Found",2011,19.17098,54.69008
55567,"L6",143,"Found",2011,19.04562,54.58178
6950,"H6",92,"Found",2000,19.055,54.57889
55568,"H6",930,"Found",2011,19.05822,54.57192
55569,"L6",2170,"Found",2011,18.99227,54.47117
55570,"L6",800,"Found",2011,18.72397,54.5406
55571,"H6",2724,"Found",2011,18.5979,54.45062
55572,"L5",50000,"Found",2011,18.67877,54.2876
55573,"L6",1218,"Found",2011,18.39778,54.49128
55574,"L6",420,"Found",2011,18.3347,54.4026
55575,"H6",883,"Found",2011,18.36015,54.39437
55576,"LL6",3150,"Found",2011,18.35967,54.40705
55577,"L6",3695,"Found",2011,18.36002,54.40972
6951,"H6",97,"Found",2000,19.0475,54.59194
55578,"L6",256,"Found",2011,18.88617,54.46905
55579,"H6",63,"Found",2011,18.9914,54.68027
55580,"H6",545,"Found",2011,19.1052,54.80602
55581,"H5",422,"Found",2011,19.13905,54.87353
55582,"H6",2266,"Found",2011,19.179,54.93267
56380,"L3",3687,"Found",2011,19.17277,54.92233
56381,"L4",1300,"Found",2011,19.18085,54.9247
55603,"Martian (shergottite)",6.1,"Found",2011,18.322,54.148
55753,"Lunar (feldsp. breccia)",3.3,"Found",2010,18.425,54.158
6952,"H6",3636,"Found",2000,19.05889,54.615
56096,"H4",590.1,"Found",2011,18.53958,54.57358
56105,"CV3",40.8,"Found",2011,18.86958,54.22956
56097,"L4",7.49,"Found",2011,18.73244,54.37936
56106,"Lunar (feldsp. breccia)",15.1,"Found",2011,18.71122,54.160306
56164,"Martian (shergottite)",49.2,"Found",2010,18.317,54.202
56312,"Eucrite-pmict",168,"Found",2004,18.259,54.02947
56182,"H4",13.23,"Found",2011,19.43382,54.69043
56183,"H5",4388,"Found",2011,19.36518,54.51565
56184,"H6",13.02,"Found",2011,19.36222,54.51893
56185,"H4",184.3,"Found",2011,19.37243,54.52335
6953,"LL3/4",1452,"Found",2000,19.04056,54.58167
56186,"H4",29.2,"Found",2011,19.26465,54.49753
56187,"H5",153,"Found",2011,19.2701,54.49733
56188,"L6",9.22,"Found",2011,19.6457,54.24753
56189,"H5",318.6,"Found",2011,19.65395,54.2377
56190,"H5",199.9,"Found",2011,19.61972,54.14843
56191,"H5",769.3,"Found",2011,19.61977,54.14807
56192,"H4",188.6,"Found",2011,19.55838,54.12582
56193,"L6",394.6,"Found",2011,18.0901,54.08788
56194,"L5",52.5,"Found",2011,18.18535,54.269
56195,"H5",22.3,"Found",2011,18.188,54.2698
6954,"H6",243.1,"Found",2000,19.05139,54.56194
56196,"H5",700.5,"Found",2011,18.20358,54.29502
56197,"H5-6",105.5,"Found",2011,18.21135,54.2995
56198,"L6",1568,"Found",2011,18.38863,54.5411
56199,"L4",1049,"Found",2011,18.46253,54.65335
56319,"H6",740,"Found",2010,19.10978,54.81697
56320,"H6",326,"Found",2010,19.09578,54.80188
56321,"H6",936,"Found",2010,19.14333,54.65583
56322,"H6",387,"Found",2010,19.06252,54.55953
56323,"H6",450,"Found",2010,18.92783,54.60623
56324,"H4",172,"Found",2010,18.94895,54.68008
6955,"H6",176.2,"Found",2000,19.05389,54.56722
56325,"L6",39000,"Found",2010,18.86622,54.67967
56326,"H5",984,"Found",2010,18.52065,54.47985
56327,"H6",537,"Found",2010,18.72892,54.37255
56328,"H6",193,"Found",2010,19.11453,54.81357
56329,"L6",128,"Found",2010,18.91455,54.47293
56330,"L6",319,"Found",2010,19.03582,54.50745
56331,"L6",589,"Found",2010,19.01508,54.57903
56332,"L6",463,"Found",2010,18.87403,54.4807
56333,"H5",124,"Found",2010,18.99178,54.59548
56334,"H6",800,"Found",2010,18.61798,54.27775
56335,"LL6",295,"Found",2010,18.65073,54.69992
56336,"L6",240,"Found",2010,18.29658,54.14983
56337,"L6",73,"Found",2010,18.65147,54.69853
56338,"L6",562,"Found",2010,18.98073,54.6486
56339,"H6",81,"Found",2010,19.05502,54.54472
56340,"H5",1540,"Found",2010,18.91025,54.63185
57431,"L3",211,"Found",2010,19.08188,54.71472
56341,"H6",75,"Found",2010,19.13873,54.66188
56342,"L6",461,"Found",2010,18.97752,54.62923
6956,"H6",67.3,"Found",2000,19.06278,54.55944
56343,"L6",168,"Found",2010,19.12132,54.82375
56344,"H5",238,"Found",2010,18.95435,54.6369
56345,"H5",25000,"Found",2010,19.08188,54.71472
56346,"H6",536,"Found",2010,18.98955,54.68367
56347,"H4",1768,"Found",2010,19.30085,54.83333
57432,"L5",263,"Found",2011,19.18687,54.8817
56423,"H3",1050,"Found",2011,19.1823,54.88755
56354,"H6",453,"Found",2011,19.13952,54.66558
56355,"L6",1140,"Found",2011,18.9842,54.64507
56356,"H6",482,"Found",2011,19.00318,54.611
6957,"H6",293.1,"Found",2000,19.06278,54.56
56357,"H6",1763,"Found",2011,18.49222,54.1814
56358,"H5",2222,"Found",2011,18.57053,54.164
56359,"L6",782,"Found",2011,19.11582,54.59603
57433,"L3",7700,"Found",2011,19.15823,54.88668
6958,"H6",312.9,"Found",2000,19.06389,54.56389
6959,"H6",173,"Found",2000,19.0625,54.55222
56591,"LL7",21.5,"Found",2011,19.24528,54.46278
57138,"Howardite",580,"Found",2001,19.393,54.55417
6960,"H4",312,"Found",2000,19.06917,54.53472
6961,"H6",21.5,"Found",2000,19.06667,54.5325
6962,"L6",233.9,"Found",2000,19.09222,54.50389
6963,"H5",193.3,"Found",2000,18.92056,54.61639
6964,"H5",271.5,"Found",2000,18.92722,54.57972
6965,"H5",238.9,"Found",2000,18.92972,54.57139
6966,"Eucrite-mmict",255.1,"Found",2000,18.93833,54.50133
6967,"L5",1606.3,"Found",2000,18.84722,54.47306
6968,"L6",66.6,"Found",2000,18.85639,54.47528
6969,"L6",516.2,"Found",2000,18.87222,54.47861
6970,"L6",146,"Found",2000,18.88306,54.46583
6971,"L5",3049.2,"Found",2000,18.85972,54.47056
6972,"H4",234,"Found",2000,18.21167,54.14833
6973,"H3.8",120,"Found",2000,18.34167,54.195
6974,"H4",90,"Found",2000,18.38833,54.295
6975,"H4",226,"Found",2000,18.405,54.245
6976,"H4",4779,"Found",1999,18.26167,54.24333
6977,"H4",582,"Found",2000,18.68667,54.41833
6978,"H4",134,"Found",2000,18.83667,54.27
6979,"H3-5",2384,"Found",1999,18.26333,54.24667
6980,"L6",584,"Found",1999,18.18333,54.145
6981,"H4",174.5,"Found",1999,18.38833,54.26667
6982,"L5",828,"Found",1999,18.71333,54.10833
6983,"H4",160,"Found",1999,18.39333,54.16667
6984,"H4",1816,"Found",2000,19.30333,54.59833
6985,"L5",139,"Found",1999,18.39333,54.16667
6986,"H4-5",1178.1,"Found",2000,19.41667,54.75667
6987,"H4",274,"Found",2000,18.18333,54.12333
6988,"L6",41.4,"Found",2000,19.41833,54.76333
6989,"H4-5",20,"Found",2000,19.39333,54.78
6990,"L3.7",190,"Found",2000,18.23833,54.135
6991,"H3.4/3.5",499.5,"Found",1999,18.26333,54.06833
6992,"H3.9",12,"Found",2000,18.80167,54.29
6993,"H4",111,"Found",2001,18.49333,54.25167
6994,"L4",272,"Found",2000,18.75833,54.42667
6995,"H4",255,"Found",2001,18.25667,54.18167
6996,"H3.9",1456,"Found",2000,18.86,54.83167
6997,"H5",256,"Found",2000,18.525,54.11667
6998,"H6",11,"Found",2001,19.04333,54.555
6999,"H4",86,"Found",2001,18.535,54.32167
7000,"L6",70,"Found",2001,18.59833,54.32167
7001,"L6",602,"Found",2000,18.74667,54.565
7002,"H4",570,"Found",2001,18.685,54.40667
7003,"H5",99,"Found",2001,18.14,54.16167
7004,"H4",132,"Found",2001,18.485,54.315
7005,"L5",3536,"Found",2000,18.25167,54.19833
7006,"L5",5680,"Found",2000,18.69333,54.37
7007,"H4",1708,"Found",2000,18.26667,54.09667
7008,"H4",14974,"Found",2001,19.15833,54.57333
7009,"CM-an",90,"Found",2001,18.36,54.18833
7010,"H6",62,"Found",2001,19.11167,54.82833
7011,"L6",50,"Found",2001,18.99,54.6
7012,"L6",3452,"Found",2001,19.15,54.58333
7013,"H6",716,"Found",2000,19.05667,54.575
7014,"H4",144,"Found",2001,18.99833,54.585
7015,"H4",1780,"Found",2001,18.79167,54.57667
7016,"LL6",128,"Found",2000,18.435,54.105
7017,"L6",93,"Found",2000,18.45,54.10333
7018,"H6",98,"Found",2000,19.07,54.45667
7019,"LL5",394,"Found",2000,19.005,54.55
7020,"L4",320,"Found",2000,19.02833,54.54833
7021,"H5",206,"Found",2000,19.17667,54.625
7022,"H4",4950,"Found",2000,18.4235,54.48
7023,"L5",82.6,"Found",2001,19.148,54.77783
7024,"H5/6",451.8,"Found",2001,18.65183,54.77383
7025,"H5",58.4,"Found",2001,18.62717,54.75083
7026,"H6",185.3,"Found",2001,18.62317,54.7285
7027,"H5",178.3,"Found",2001,18.6305,54.73283
7028,"L6",1074.6,"Found",2001,18.663,54.71183
7029,"H5",50,"Found",2001,18.66933,54.728
7030,"H6",97.8,"Found",2001,18.98567,54.60083
7031,"LL6",38.3,"Found",2001,18.98583,54.60067
7032,"H6",36.6,"Found",2001,18.98667,54.60217
7033,"L6",585.7,"Found",2001,19.1225,54.67333
7034,"L6",12.7,"Found",2001,19.3015,54.735
7035,"H3",64.3,"Found",2001,18.5985,54.03383
7036,"H4/5",413,"Found",2001,18.62467,54.09667
7037,"L6",191.8,"Found",2001,18.70317,54.28667
7038,"H6",11.3,"Found",2001,18.745,54.38517
7039,"H6",1465.4,"Found",2001,18.74583,54.38433
7040,"H6",2520.1,"Found",2001,18.74667,54.38333
7041,"H5",110.2,"Found",2001,18.70933,54.303
7042,"L6",48.6,"Found",2001,18.78683,54.25167
7043,"L6",6574.4,"Found",2001,18.7865,54.2505
7044,"H4/5",787.5,"Found",2001,19.15383,54.71933
7045,"H6",291.8,"Found",2001,18.27733,54.25533
7046,"LL6",1698.1,"Found",2001,18.34583,54.40067
7047,"L6",474.4,"Found",2001,18.347,54.4155
7048,"L4",324.3,"Found",2001,18.60283,54.45517
7049,"H5",85.6,"Found",2001,18.75783,54.4365
7050,"H5",1910,"Found",2000,18.32667,54.21833
7051,"H4",124,"Found",2000,18.90167,54.56167
7052,"H5",2006,"Found",2000,19.03833,54.515
7053,"LL5-6",50,"Found",2001,18.32833,54.15167
7054,"H4",1335,"Found",2000,18.265,54.045
7055,"L5",2073,"Found",2001,18.43833,54.11833
7056,"L5",2085,"Found",2001,18.375,54.14833
7057,"L6",2475,"Found",2001,18.06333,54.05
7058,"Eucrite",353,"Found",2001,19.15167,54.775
7059,"H5",7285,"Found",2001,18.65,54.135
7060,"L6",1930,"Found",2001,18.34833,54.33667
7061,"L6",1666,"Found",2001,18.66833,54.66667
7062,"L6",1932,"Found",2001,18.265,54.33833
7063,"Lunar (anorth)",251.2,"Found",2001,19.32667,54.78333
7064,"L3.8",4936,"Found",2001,18.575,54.29833
7065,"L6",928,"Found",2001,19.03333,54.62833
7066,"H6",1788,"Found",2001,18.44,54.01833
7067,"L6",1337,"Found",2001,18.46333,54.03
7068,"Eucrite-pmict",216,"Found",2001,18.43333,54.17
7069,"L6",1453,"Found",2001,18.12667,54.115
7070,"Lunar (basalt)",154,"Found",2001,18.40333,54.14667
7071,"L6",996,"Found",2001,18.49333,54.13333
7072,"H6",1180,"Found",2001,18.33333,54.19333
7073,"Acapulcoite",62,"Found",2001,19.315,54.84333
7074,"L5",1164,"Found",2000,18.24833,54.10333
7075,"H6",804,"Found",2000,19.36833,54.68
7076,"L5",2366,"Found",2001,19.10667,54.85833
7077,"H3.9",5988,"Found",2001,18.61333,54.5
7078,"Ureilite",48,"Found",2002,19.20833,54.64
7079,"L5",1412,"Found",2000,19.32833,54.7
7080,"L6",698,"Found",2001,18.47167,54.15333
7081,"H6",677,"Found",2001,18.17667,54.26333
7082,"L3.9",410,"Found",2001,18.54667,54.31
7083,"Eucrite",624,"Found",2001,18.40333,54.14333
7084,"Lunar (anorth)",9,"Found",2001,18.40167,54.14833
7085,"Lunar (anorth)",3.83,"Found",2001,19.32667,54.785
7086,"Lunar (anorth)",4.15,"Found",2001,19.33,54.78333
7087,"Lunar (anorth)",10,"Found",2001,18.40333,54.15
7088,"Lunar (anorth)",34.11,"Found",2001,19.33,54.78333
7089,"Lunar (anorth)",12.86,"Found",2001,19.32833,54.785
7090,"Lunar (anorth)",50,"Found",2001,19.32833,54.78167
7091,"Lunar (anorth)",2,"Found",2001,18.40333,54.15
7092,"Lunar (anorth)",81.3,"Found",2002,19.32667,54.78833
7093,"Lunar (anorth)",10.8,"Found",2002,19.32833,54.785
7094,"Lunar (anorth)",4,"Found",2001,19.32667,54.78333
7095,"Acapulcoite",354,"Found",2001,18.98833,54.605
7096,"H5",200,"Found",2001,18.45167,54.03167
7097,"L6",501,"Found",2001,19.31833,54.73
7098,"H5",411.25,"Found",2001,19.35333,54.825
7099,"L6",3215,"Found",2001,19.155,54.78667
7100,"L5",2897,"Found",2001,18.58833,54.01833
7101,"L6",522,"Found",2001,18.18,54.175
7102,"H5",416,"Found",2000,18.57,54.28667
7103,"L6",413,"Found",2001,19.03833,54.61167
7104,"H4",594,"Found",2001,18.34833,54.28667
7105,"H5",658,"Found",2000,18.33667,54.22167
7106,"H5",688,"Found",2001,18.21833,54.10667
7107,"H6",448,"Found",2001,18.90333,54.57833
7108,"L3.5",584,"Found",2001,18.48167,54.135
7109,"H5",618,"Found",2000,19.03333,54.515
7110,"L6",421,"Found",2001,18.38833,54.13333
7111,"LL5",536,"Found",2000,18.98,54.405
7112,"H6",475,"Found",2000,18.91833,54.57833
7113,"L4",156,"Found",2002,19.38167,54.59333
7114,"H5",946,"Found",2000,18.14167,54.08667
7115,"H5",794,"Found",2000,18.26833,54.12167
7116,"L6",410,"Found",2000,18.375,54.13833
7117,"H3.9",973,"Found",2000,19.05667,54.69833
7118,"L6",555,"Found",2000,18.97333,54.68833
7119,"L6",468,"Found",2001,18.755,54.58
7120,"L5",580,"Found",2001,18.72667,54.675
7121,"H4",1140,"Found",2001,18.76167,54.70333
7122,"L6",94,"Found",2001,18.64,54.56
7123,"L4",236,"Found",2000,18.88833,54.75667
7124,"H5",116,"Found",2000,19.32833,54.705
7125,"H5",58,"Found",2001,18.32833,54.035
7126,"H5",62,"Found",2001,18.345,54.19667
7127,"H5",76,"Found",2001,18.44333,54.21667
7128,"H4",31,"Found",2000,19.11667,54.80833
7129,"H5",1345,"Found",2001,18.915,54.6
7130,"L6",62,"Found",2001,18.57333,54.45667
7131,"L5",419,"Found",2001,18.48333,54.325
7132,"L6",412,"Found",2001,18.455,54.28
7133,"H5",112,"Found",2001,18.82167,54.22667
7134,"L6",258,"Found",2000,19.23902,54.82563
7135,"L6",207,"Found",2000,18.67437,54.5418
7136,"H5/6",666,"Found",2000,18.6676,54.60492
7137,"H6",810,"Found",2000,18.65917,54.7296
7138,"H6",641,"Found",2000,18.63775,54.73005
7139,"H6",1372,"Found",2000,18.63768,54.73132
7140,"H6",308,"Found",2000,18.63538,54.73105
7141,"H6",185,"Found",2000,18.61157,54.7342
7142,"H5-6",569,"Found",2000,18.43085,54.45638
7143,"LL3-6",15300,"Found",2000,19.04002,54.78383
7144,"H3",1715,"Found",2000,19.03272,54.85748
7145,"H5",615,"Found",2000,19.03452,54.84602
